Source,Target
875260,824154
875260,935497
875260,734512
875260,362770
875260,257313
875260,963053
875260,957670
875260,597083
875260,567759
875260,397322
875260,789155
875260,468773
525664,623875
525664,310349
638387,340644
638387,883545
638387,844547
638387,481874
638387,935794
638387,466449
638387,181268
638387,919950
638387,619189
638387,549152
638387,514026
638387,668789
638387,102055
638387,812399
638387,752733
638387,145065
638387,165777
638387,826401
459569,340644
459569,753415
459569,780633
459569,180000
459569,489942
437427,794585
437427,438606
437427,238635
437427,992910
437427,815275
521681,996051
790154,564731
790154,200869
790154,583465
790154,746229
532741,562958
532741,912391
532741,490754
532741,741733
532741,726144
532741,688573
532741,633917
532741,579552
532741,131039
532741,819956
532741,362770
532741,960967
532741,495024
532741,551117
688573,562958
688573,363028
688573,912391
688573,490754
688573,336817
688573,268483
688573,131039
688573,586957
688573,194204
941400,665978
941400,967104
941400,728998
941400,984141
941400,496264
941400,475295
941400,818666
941400,980555
941400,935222
941400,968823
941400,462783
941400,820879
941400,747714
941400,442630
941400,809801
941400,185929
941400,447273
941400,548288
941400,166249
941400,488298
941400,343071
941400,115130
941400,958546
941400,948899
665978,941400
665978,628668
665978,967104
665978,240145
665978,580412
665978,135509
665978,637852
665978,202115
665978,697355
665978,709984
665978,559447
665978,653174
665978,234054
665978,391541
665978,155750
665978,447273
665978,986217
665978,612647
219406,494377
219406,649135
957297,724144
957297,874299
957297,525411
957297,969989
957297,180000
957297,528044
957297,684114
957297,468715
211347,757216
211347,411536
211347,214641
693875,957512
693875,407782
841384,430011
482841,806515
482841,584077
482841,753709
273308,118675
273308,340644
273308,374452
273308,942532
273308,239984
273308,814140
423471,381632
423471,726144
423471,496323
423471,680347
423471,355643
423471,367297
423471,340049
423471,137977
423471,180000
423471,989222
423471,550192
423471,629563
423471,725352
423471,500067
423471,341149
423471,544568
832368,495024
842595,939566
842595,378967
842595,816060
842595,718719
842595,211695
842595,538176
842595,754384
842595,611597
842595,618457
842595,280521
110406,311666
136888,104547
136888,565140
126546,525487
126546,936268
126546,362770
126546,124734
866450,750415
866450,771452
866450,542389
866450,778621
866450,578755
125280,924197
125280,562958
125280,426751
125280,885202
125280,633917
125280,102106
125280,346636
125280,336817
125280,189659
125280,362770
510757,726144
510757,348820
510757,607330
510757,514938
284063,726144
284063,981087
284063,385089
284063,348820
284063,935794
284063,432804
284063,151743
284063,235586
284063,472374
284063,404362
284063,879137
278362,640867
278362,262641
278362,515691
278362,400559
278362,121827
278362,750557
278362,809046
278362,346359
278362,521429
278362,368492
278362,652430
278362,485690
278362,149608
278362,182396
278362,197190
278362,650707
278362,558542
278362,747501
278362,143790
278362,613098
278362,399748
278362,677691
278362,601509
278362,446996
278362,411023
278362,176527
862525,741733
862525,726144
862525,823563
862525,102023
862525,247820
862525,432804
862525,123653
862525,614966
862525,908063
862525,172605
862525,362770
862525,600944
440865,927969
440865,637852
440865,201429
440865,690398
440865,424103
440865,171279
440865,807169
440865,940101
440865,764327
440865,859623
440865,940913
440865,348486
440865,280563
440865,912678
440865,441550
440865,373857
440865,655344
440865,613212
440865,809068
141729,562958
141729,381632
141729,690831
141729,142237
141729,890309
141729,246201
141729,757216
141729,718191
141729,633917
141729,304408
141729,481874
141729,385089
141729,289311
141729,579703
141729,982601
141729,625328
141729,862231
141729,131665
141729,971644
141729,108184
141729,115041
141729,181268
141729,536474
141729,185268
141729,738062
141729,556398
141729,587237
141729,680347
141729,278304
141729,656554
141729,919950
141729,227376
141729,896220
141729,240145
141729,438583
141729,884260
141729,255992
141729,733590
141729,637617
141729,543202
141729,363773
141729,810754
141729,479266
141729,355643
141729,145425
141729,496507
141729,935693
141729,168109
141729,525487
141729,864659
141729,151743
141729,181450
141729,637852
141729,926130
141729,499176
141729,436587
141729,356367
141729,142272
141729,697378
141729,961856
141729,820682
141729,558946
141729,549307
141729,179922
141729,156064
141729,430841
141729,180000
141729,738739
141729,851784
141729,873484
141729,372673
141729,141601
141729,773810
141729,808456
141729,400983
141729,132333
141729,190877
141729,699560
141729,914587
141729,390729
141729,918430
141729,588181
141729,117355
141729,143101
141729,951739
141729,352328
141729,843632
141729,533896
141729,298652
141729,938235
141729,559688
141729,475654
141729,977175
141729,540934
141729,103780
141729,533863
141729,666664
141729,718662
141729,308600
141729,830162
141729,210456
141729,353026
141729,147804
141729,182974
141729,204824
141729,615218
141729,270798
141729,682002
141729,884444
141729,586367
141729,851138
141729,967920
141729,852819
141729,355167
141729,562007
141729,807020
141729,249162
141729,465205
141729,421809
141729,926795
141729,154919
141729,985081
141729,118391
141729,790033
141729,119951
141729,844349
141729,472742
141729,924691
141729,739203
141729,327554
141729,391043
141729,636466
141729,136437
141729,442863
141729,577125
141729,184318
141729,890422
141729,487287
141729,809068
141729,333999
220192,142237
220192,957570
220192,538136
220192,960168
220192,217105
220192,406634
220192,200688
220192,971644
220192,876702
220192,587237
220192,656554
220192,582700
220192,763961
220192,355643
220192,151743
220192,121827
220192,536726
220192,191381
220192,212240
220192,141837
220192,779433
220192,180000
220192,372673
220192,912184
220192,550192
220192,874055
220192,317164
220192,298236
220192,616284
220192,654823
220192,802008
220192,492506
885202,562958
885202,363028
885202,225284
885202,273148
885202,726144
885202,125280
885202,357070
885202,633917
885202,278450
885202,489801
885202,102106
885202,857288
885202,933473
885202,335665
885202,517512
885202,999714
885202,236621
885202,329274
885202,625430
885202,424064
885202,249727
885202,404736
885202,918207
885202,169710
885202,849397
885202,409834
885202,274668
885202,966616
885202,133577
885202,168724
885202,542751
885202,812399
885202,338039
885202,193172
885202,131039
885202,400983
885202,596809
885202,819956
885202,919694
885202,999963
885202,550020
885202,350818
885202,250825
885202,175265
885202,677470
885202,106717
885202,189659
885202,746180
885202,204011
885202,378593
885202,377890
885202,374821
885202,974981
885202,143947
885202,135271
885202,826472
885202,593686
885202,144847
885202,182313
885202,693834
885202,294609
885202,239984
885202,238312
885202,840547
885202,612695
885202,233411
885202,154919
885202,447273
885202,983314
885202,321355
885202,964003
885202,702978
885202,466948
885202,588498
885202,829410
885202,996386
885202,545058
885202,441290
885202,767720
885202,268097
885202,516010
885202,475805
885202,894905
538136,381632
538136,307937
538136,823236
538136,957570
538136,289061
538136,878904
538136,987040
538136,653662
538136,371877
538136,982601
538136,466449
538136,200688
538136,730318
538136,544797
538136,193471
538136,582700
538136,884260
538136,525733
538136,698752
538136,121827
538136,191381
538136,558946
538136,579139
538136,140333
538136,131039
538136,760288
538136,369233
538136,874055
538136,358498
538136,996938
538136,106717
538136,272721
538136,991634
538136,699469
538136,560520
538136,500441
538136,371064
538136,111379
538136,482716
538136,600604
538136,217412
538136,885131
538136,485796
538136,264438
538136,505226
538136,460238
167072,562958
167072,363028
167072,674253
167072,757216
167072,633917
167072,933473
167072,606839
167072,608267
167072,322937
167072,212774
167072,513607
167072,683255
167072,180000
167072,905979
167072,819956
167072,422967
167072,644033
167072,669476
167072,362770
167072,791103
167072,352574
167072,497860
167072,154919
167072,461777
167072,613013
167072,136437
167072,945254
167072,649724
994983,662725
994983,808501
994983,759876
994983,262914
669175,924197
669175,891092
669175,702347
669175,783804
669175,932942
669175,466449
669175,848929
669175,314924
669175,117731
669175,778586
669175,772846
669175,947103
392618,822924
392618,121052
392618,605395
392618,271735
392618,326263
392618,799609
392618,496983
392618,600381
392618,906727
392618,420496
392618,527948
392618,708797
392618,670430
392618,813516
392618,448797
489089,562958
489089,548586
489089,222485
489089,732675
489089,362770
489089,466041
489089,356461
527742,362770
890309,381632
890309,986803
890309,106403
890309,342889
890309,742541
890309,579703
890309,729076
890309,101656
890309,240145
890309,351677
890309,810754
890309,135024
890309,496507
890309,733367
890309,558946
890309,873484
890309,827574
890309,588181
890309,888985
890309,930530
890309,420231
890309,586367
890309,996952
890309,674049
890309,504686
890309,204201
516875,562958
516875,381632
516875,142237
516875,726144
516875,718191
516875,985037
516875,483147
516875,730545
516875,846762
516875,209673
516875,245173
516875,264078
516875,637852
516875,696840
516875,360994
516875,600541
516875,518580
516875,220435
443269,339908
443269,760880
443269,611381
443269,546818
707848,986701
707848,744624
707848,999134
707848,351508
707848,945980
707848,975706
707848,319490
707848,533072
707848,326506
221412,994006
221412,371937
388002,664709
388002,296331
388002,382975
388002,493819
388002,344852
112765,362770
112765,229416
112765,319859
343764,307937
343764,726144
343764,742541
343764,968954
343764,366846
343764,496507
343764,772286
343764,621300
343764,636473
343764,989222
343764,355271
343764,818459
343764,231541
343764,957670
343764,191292
343764,783710
343764,840547
343764,267241
343764,397322
464060,325640
464060,377360
910932,490754
910932,726144
910932,336817
910932,143180
910932,628380
986803,890309
986803,106403
986803,935794
986803,101656
986803,351677
986803,569308
986803,588181
357070,562958
357070,363028
357070,912391
357070,225284
357070,184650
357070,726144
357070,688573
357070,885202
357070,648138
357070,757216
357070,633917
357070,278450
357070,152017
357070,933473
357070,999714
357070,311484
357070,970706
357070,832880
357070,548586
357070,496507
357070,107299
357070,425646
357070,574071
357070,382975
357070,312010
357070,750492
357070,362770
357070,825767
357070,785789
357070,154919
357070,167619
357070,728311
357070,588498
357070,342148
357070,475805
357070,487287
357070,908178
823563,106146
823563,862525
823563,806515
823563,215883
823563,860481
823563,565165
823563,266813
823563,910789
823563,278950
823563,115886
823563,793675
823563,721397
823563,442432
823563,401117
823563,355643
823563,558946
823563,180000
823563,382597
823563,780373
823563,487446
823563,846750
823563,142279
823563,403505
823563,519055
823563,516969
823563,846245
555576,753483
555576,967104
555576,567751
555576,265624
555576,351334
555576,138444
555576,623220
555576,447273
606263,562958
606263,646843
606263,265756
606263,757216
606263,152017
606263,318543
606263,544166
606263,335164
606263,417860
606263,495024
606263,537886
606263,582078
549427,750586
549427,950421
549427,232124
549427,114618
549427,669983
549427,754794
549427,756645
549427,923357
549427,241853
549427,637852
549427,301812
549427,928104
549427,824683
549427,745353
549427,340142
549427,900740
549427,362770
549427,236358
549427,885328
503012,726144
503012,724144
503012,805775
503012,891930
503012,483147
503012,247820
503012,368971
503012,474618
503012,708537
503012,967396
503012,178632
503012,406220
503012,967003
503012,196467
503012,740209
503012,567629
503012,682002
503012,395734
503012,857013
503012,693834
503012,626607
503012,978020
503012,527896
781581,365995
781581,556726
781581,362770
781581,624931
781581,594149
781581,122164
354993,757216
354993,183571
354993,301566
354993,108184
354993,294273
354993,940825
354993,825802
354993,552470
354993,181990
354993,397459
354993,542492
354993,310114
354993,481019
354993,839474
354993,705007
354993,844946
773663,828753
183720,176588
183720,304850
183720,200688
183720,161379
183720,460620
183720,362770
183720,532373
183720,516040
183720,634737
